Gene	description	family	hgnc_id	entrez_id	ensemble_id	location	pubmed_id	Vulnerable_Cell_lines_perc	Ribosomal_Proteins	DNA_replication	RNA_polymerase	Proteasome	Spliceosome	Histones	curated_BAGEL_essential	curated_BAGEL_nonEssential	ADM_PanCancer_CF	Vuln_CL_perc.Bone	Bone	Vuln_CL_perc.Breast	Breast	Vuln_CL_perc.Central.Nervous.System	Central.Nervous.System	Vuln_CL_perc.Endometrium	Endometrium	Vuln_CL_perc.Esophagus	Esophagus	Vuln_CL_perc.Haematopoietic.and.Lymphoid	Haematopoietic.and.Lymphoid	Vuln_CL_perc.Head.and.Neck	Head.and.Neck	Vuln_CL_perc.Large.Intestine	Large.Intestine	Vuln_CL_perc.Lung	Lung	Vuln_CL_perc.Ovary	Ovary	Vuln_CL_perc.Pancreas	Pancreas	Vuln_CL_perc.Peripheral.Nervous.System	Peripheral.Nervous.System	Vuln_CL_perc.Stomach	Stomach
SOX4	SRY-box 4	SRY-boxes	HGNC:11200	6659	ENSG00000124766	06p22.3	8268656|9730625	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		12.5	CS	0		0		0		0		0		0		0		0		0	
SP2	Sp2 transcription factor	Zinc fingers C2H2-type|Sp transcription factors	HGNC:11207	6668	ENSG00000167182	17q21.32	1341900|9730617	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
SPAG11A	sperm associated antigen 11A		HGNC:33342	653423	ENSG00000178287	08p23.1		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		4.34782608695652	CS	0		0	
SPANXN5	SPANX family member N5		HGNC:33178	494197	ENSG00000204363	Xp11.22	14973187|17012309	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
SPAST	spastin	AAA ATPases	HGNC:11233	6683	ENSG00000021574	02p22.3	10493830|10610178	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
SPESP1	sperm equatorial segment protein 1		HGNC:15570	246777	ENSG00000258484	15q22.31	12773409	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
SPIN2B	spindlin family member 2B	Tudor domain containing|Spindlin family	HGNC:33147	474343	ENSG00000186787	Xp11.21	12145692	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
SPINT4	serine peptidase inhibitor, Kunitz type 4		HGNC:16130	391253	ENSG00000149651	20q13.12	21988899	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		0		0		0		0		0		0	
SPRED2	sprouty related EVH1 domain containing 2		HGNC:17722	200734	ENSG00000198369	02p14		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
SPRR1A	small proline rich protein 1A		HGNC:11259	6698	ENSG00000169474	01q21.3	8325635	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
SPRY4	sprouty RTK signaling antagonist 4		HGNC:15533	81848	ENSG00000187678	05q31.3	16465403	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		12.5	CS	0		0		0		0		0		0		0		0		0	
SPTAN1	spectrin alpha, non-erythrocytic 1	EF-hand domain containing|Spectrins	HGNC:11273	6709	ENSG00000197694	09q34.11	3336352	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		0		7.14285714285714	CS
SPTSSB	serine palmitoyltransferase small subunit B		HGNC:24045	165679	ENSG00000196542	03q26.1	15777716|19416851	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		4.34782608695652	CS	0		0	
SRI	sorcin	EF-hand domain containing	HGNC:11292	6717	ENSG00000075142	07q21.12	2901906	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
SS18	SS18, nBAF chromatin remodeling complex subunit		HGNC:11340	6760	ENSG00000141380	18q11.2	8152806|7951320|16484776	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
SSFA2	sperm specific antigen 2		HGNC:11319	6744	ENSG00000138434	02q31.3	1555770|23541577	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
SSH1	slingshot protein phosphatase 1	Slingshot protein phosphatases	HGNC:30579	54434	ENSG00000084112	12q24.12	10718198|11832213	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
SSR1	signal sequence receptor subunit 1	Minor histocompatibility antigens	HGNC:11323	6745	ENSG00000124783	06p24.3		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0		0		0		0		3.84615384615385		0		0		0		0		0		0		0		0	
ST3GAL4	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	Sialyltransferases	HGNC:10864	6484	ENSG00000110080	11q24.2	8557707|8288606	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		0		7.14285714285714	CS
ST7	suppression of tumorigenicity 7		HGNC:11351	7982	ENSG00000004866	07q31.2	8105370|8938430	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		0		0		0		0		0		0	
STAC3	SH3 and cysteine rich domain 3		HGNC:28423	246329	ENSG00000185482	12q13.3	23818578	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
STATH	statherin	Histatins and statherin	HGNC:11369	6779	ENSG00000126549	04q13.3	3502720	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		0		0		0		0		0		0		0		0		0		4.34782608695652		0		0	
STEAP2	STEAP2 metalloreductase	STEAP family	HGNC:17885	261729	ENSG00000157214	07q21.13	10613842|12095985	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		4.34782608695652	CS	0		0	
STH	saitohin		HGNC:18839	246744	ENSG00000256762	17q21.31	12032355|16186110	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
STK4	serine/threonine kinase 4		HGNC:11408	6789	ENSG00000101109	20q13.12	8816758|9545236|11517310	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
STMN1	stathmin 1	Stathmins	HGNC:6510	3925	ENSG00000117632	01p36.11	2917975	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
STMN2	stathmin 2	Stathmins	HGNC:10577	11075	ENSG00000104435	08q21.13	8622778|12140291	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		0		0		0		0		0		0	
STOML2	stomatin like 2		HGNC:14559	30968	ENSG00000165283	09p13.3	10713127|17121834	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		0		7.14285714285714	CS
STPG2	sperm tail PG-rich repeat containing 2		HGNC:28712	285555	ENSG00000163116	04q22.3-q23	23031811	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
STRA13								0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		0		0		0		0		0		0		0		0		0	
STRBP	spermatid perinuclear RNA binding protein		HGNC:16462	55342	ENSG00000165209	09q33.1-q33.3		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
STX12	syntaxin 12	Syntaxins	HGNC:11430	23673	ENSG00000117758	01p35.3	9507000	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
STX19	syntaxin 19	Syntaxins	HGNC:19300	415117	ENSG00000178750	03q11.2	20545907	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
STX7	syntaxin 7	Syntaxins	HGNC:11442	8417	ENSG00000079950	06q23.2	9358037	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
STX8	syntaxin 8	Syntaxins	HGNC:11443	9482	ENSG00000170310	17p13.1	9852078|10198254	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
STXBP2	syntaxin binding protein 2		HGNC:11445	6813	ENSG00000076944	19p13.2	8921365	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
STXBP4	syntaxin binding protein 4	PDZ domain containing	HGNC:19694	252983	ENSG00000166263	17q22	12855681	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
SULT1C3	sulfotransferase family 1C member 3	Sulfotransferases, cytosolic	HGNC:33543	442038	ENSG00000196228	02q12.3	14676822|17425406	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		2.94117647058824	CS	0		0		0		0		0		0	
SURF2	surfeit 2		HGNC:11475	6835	ENSG00000148291	09q34.2		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
SUV39H2	suppressor of variegation 3-9 homolog 2	Lysine methyltransferases	HGNC:17287	79723	ENSG00000152455	10p13	11094092	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
SWAP70	SWAP switching B-cell complex 70kDa subunit	Pleckstrin homology domain containing|EF-hand domain containing|Minor histocompatibility antigens	HGNC:17070	23075	ENSG00000133789	11p15.4	9734811|10681448	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
SWT1	SWT1, RNA endoribonuclease homolog		HGNC:16785	54823	ENSG00000116668	01q25.3	11318611|19127978|23768067	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
SYT2	synaptotagmin 2	Synaptotagmins	HGNC:11510	127833	ENSG00000143858	01q32.1	7749232	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TAB2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	Zinc fingers RANBP2-type 	HGNC:17075	23118	ENSG00000055208	06q25.1	9872452|10882101	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
TAC4	tachykinin 4 (hemokinin)	Endogenous ligands	HGNC:16641	255061	ENSG00000176358	17q21.33	11062498|12383518	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TAF7L	TATA-box binding protein associated factor 7 like		HGNC:11548	54457	ENSG00000102387	Xq22.1	11279525	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TAF9B	TATA-box binding protein associated factor 9b		HGNC:17306	51616	ENSG00000187325	Xq21.1	15899866	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
TANK	TRAF family member associated NFKB activator		HGNC:11562	10010	ENSG00000136560	02q24.2	8710854|8855313	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
TARM1	T cell-interacting, activating receptor on myeloid cells 1	Immunoglobulin like domain containing	HGNC:37250	441864	ENSG00000248385	19q13.42		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
TAS2R20	taste 2 receptor member 20	Taste 2 receptors	HGNC:19109	259295	ENSG00000255837	12p13.2		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		2.94117647058824	CS	0		0		0		0		0		0	
TAS2R30	taste 2 receptor member 30	Taste 2 receptors	HGNC:19112	259293	ENSG00000256188	12p13.2		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		0		0	
TAS2R42	taste 2 receptor member 42	Taste 2 receptors	HGNC:18888	353164	ENSG00000186136	12p13.2	12679530	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		0		0		0		0		0		0		3.125		0		0		0		0		0	
TAS2R5	taste 2 receptor member 5	Taste 2 receptors	HGNC:14912	54429	ENSG00000127366	07q34		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TBC1D1	TBC1 domain family member 1		HGNC:11578	23216	ENSG00000065882	04p14	10965142|18258599	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
TBC1D22B	TBC1 domain family member 22B		HGNC:21602	55633	ENSG00000065491	06p21.2		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TBC1D23	TBC1 domain family member 23		HGNC:25622	55773	ENSG00000036054	03q12.1-q12.2	22312129	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714		0		0		0		0		0		0		0	
TBC1D2B	TBC1 domain family member 2B		HGNC:29183	23102	ENSG00000167202	15q24.3-q25.1	10470851	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
TBC1D5	TBC1 domain family member 5		HGNC:19166	9779	ENSG00000131374	03p24.3	19531583	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
TBC1D8B	TBC1 domain family member 8B	EF-hand domain containing|GRAM domain containing	HGNC:24715	54885	ENSG00000133138	Xq22.3	8889548	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TBC1D9B	TBC1 domain family member 9B	EF-hand domain containing|GRAM domain containing	HGNC:29097	23061	ENSG00000197226	05q35.3	9734811	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
TBPL2	TATA-box binding protein like 2		HGNC:19841	387332	ENSG00000182521	14q22.3	14634207	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		0		0		0		0		0		2.94117647058824		0		0		0		0		0		0	
TBXAS1	thromboxane A synthase 1	Cytochrome P450 family 5	HGNC:11609	6916	ENSG00000059377	07q34	1714723|8964509	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TCEANC2	transcription elongation factor A N-terminal and central domain containing 2		HGNC:26494	127428	ENSG00000116205	01p32.3	12477932	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TCF20	transcription factor 20		HGNC:11631	6942	ENSG00000100207	22q13.2	9730594|10995766	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
TECPR1	tectonin beta-propeller repeat containing 1		HGNC:22214	25851	ENSG00000205356	07q21.3		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		2.94117647058824	CS	0		0		0		0		0		0	
TERF2IP	TERF2 interacting protein	Shelterin complex	HGNC:19246	54386	ENSG00000166848	16q23.1	10850490	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
TEX26	testis expressed 26		HGNC:28622	122046	ENSG00000175664	13q12.3	12477932	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
TEX28	testis expressed 28		HGNC:2563	1527	ENSG00000278057	Xq28	9268643|15378397	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		0		0		0		0		0		0		0		0		0		0		0		0	
TEX35	testis expressed 35		HGNC:25366	84066	ENSG00000240021	01q25.2	11230166|17077512	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		0		7.14285714285714	CS
TFAP2D	transcription factor AP-2 delta		HGNC:15581	83741	ENSG00000008197	06p12.3	11733187	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129		0		0		0	
TFCP2L1	transcription factor CP2 like 1		HGNC:17925	29842	ENSG00000115112	02q14.2	10644752|11073954	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
TGFBR3	transforming growth factor beta receptor 3	Proteoglycans	HGNC:11774	7049	ENSG00000069702	01p22.1	1333192|1319842	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		4.34782608695652	CS	0		0	
TH	tyrosine hydroxylase		HGNC:11782	7054	ENSG00000180176	11p15.5		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
THAP2	THAP domain containing 2	THAP domain containing	HGNC:20854	83591	ENSG00000173451	12q21.1	12575992	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		3.84615384615385	CS	0		0		0		0		0		0		0		0	
THEM4	thioesterase superfamily member 4		HGNC:17947	117145	ENSG00000159445	01q21.3	11598301	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
THPO	thrombopoietin	Endogenous ligands	HGNC:11795	7066	ENSG00000090534	03q27.1	8202154	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		2.94117647058824	CS	0		0		0		0		0		0	
TIAM1	T-cell lymphoma invasion and metastasis 1	Pleckstrin homology domain containing|Rho guanine nucleotide exchange factors|PDZ domain containing	HGNC:11805	7074	ENSG00000156299	21q22.11	8595894|15340013	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TIGD5	tigger transposable element derived 5	Helix-turn-helix CENPB type domain containing	HGNC:18336	84948	ENSG00000179886	08q24.3		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
TIMM10B	translocase of inner mitochondrial membrane 10B	TIM22 complex	HGNC:4022	26515	ENSG00000132286	11p15.4	10552927	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TIMM8B	translocase of inner mitochondrial membrane 8 homolog B		HGNC:11818	26521	ENSG00000150779	11q23.1	10552927	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TIMP2	TIMP metallopeptidase inhibitor 2	Tissue inhibitor of metallopeptidases	HGNC:11821	7077	ENSG00000035862	17q25.3	1427908	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TK1	thymidine kinase 1		HGNC:11830	7083	ENSG00000167900	17q25.3		0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
TLE4	transducin like enhancer of split 4	WD repeat domain containing	HGNC:11840	7091	ENSG00000106829	09q21.31	8365415	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
TLX3	T-cell leukemia homeobox 3	NKL subclass homeoboxes and pseudogenes	HGNC:13532	30012	ENSG00000164438	05q35.1	11435718|11435716	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		3.2258064516129	CS	0		0		0	
TM4SF18	transmembrane 4 L six family member 18		HGNC:25181	116441	ENSG00000163762	03q25.1	10975581	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		0		0		0		0		0		0		0		0		0	
TM4SF20	transmembrane 4 L six family member 20		HGNC:26230	79853	ENSG00000168955	02q36.3	12975309	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TMC8	transmembrane channel like 8	Transmembrane channel likes	HGNC:20474	147138	ENSG00000167895	17q25.3	12426567	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
TMCO6	transmembrane and coiled-coil domains 6		HGNC:28814	55374	ENSG00000113119	05q31.3	12477932	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		2.94117647058824	CS	0		0		0		0		0		0		0		0		0		0	
TMED7	transmembrane p24 trafficking protein 7	Transmembrane p24 trafficking proteins	HGNC:24253	51014	ENSG00000134970	05q22.3	10810093	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		2.38095238095238	CS	0		0		0		0	
TMEFF1	transmembrane protein with EGF like and two follistatin like domains 1		HGNC:11866	8577	ENSG00000241697	09q31.1	9730596	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		0		0		0		0		5.88235294117647	CS	0	
TMEM106B	transmembrane protein 106B		HGNC:22407	54664	ENSG00000106460	07p21.3	20154673|22511793	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		0		0		3.125	CS	0		0		0		0		0	
TMEM110	transmembrane protein 110		HGNC:30526	375346	ENSG00000213533	03p21.1	12477932	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		4	CS	0		0		0		0		0		0		0		0		0		0		0	
TMEM119	transmembrane protein 119		HGNC:27884	338773	ENSG00000183160	12q23.3	12975309	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	8.33333333333333	CS	0		0		0		0		0		0		0		0		0		0		0		0	
TMEM121	transmembrane protein 121		HGNC:20511	80757	ENSG00000184986	14q32.33	12204283	0.307692307692308	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0		0		0		0		0		7.14285714285714	CS	0		0		0		0		0		0		0	
